query,target,min_tm,min_coverage,prefilter_reported
proteina-ac3bc32bde111c71973c,proteina-80934ac407ef20cb0cbe,0.3159983269780072,0.5309734513274337,True
proteina-ac3bc32bde111c71973c,proteina-347f7259137c9041a311,0.3307765161599875,0.49514563106796117,True
proteina-ac3bc32bde111c71973c,proteina-d854f10cd72c5a37dd47,0.3214381122665248,0.5776699029126213,True
proteina-ac3bc32bde111c71973c,proteina-cfcfaf4ca3303e5bdd5c,0.2583832130578408,0.3564356435643564,True
proteina-ac3bc32bde111c71973c,proteina-368e67b0003ddc9bef3f,0.2829569307697049,0.407202216066482,True
proteina-ac3bc32bde111c71973c,proteina-58c541d0e173745535c0,0.43136337900227284,0.6434108527131783,True
proteina-ac3bc32bde111c71973c,proteina-7f15dde09fe419b3d293,0.4463529356338184,0.6213592233009708,True
proteina-ac3bc32bde111c71973c,proteina-4f7fc465f2ad171b52ba,0.27288456828810703,0.4223300970873786,True
proteina-ac3bc32bde111c71973c,proteina-4a5afc2d82fd0194306f,0.2240237858520573,0.3058252427184466,True
proteina-ac3bc32bde111c71973c,proteina-8da9629dac71e19b8fc5,0.21305098993999386,0.30269058295964124,True
proteina-ac3bc32bde111c71973c,proteina-a61e1da4d84386ae3b0d,0.3813895813661121,0.5388349514563107,True
proteina-ac3bc32bde111c71973c,proteina-318b23105d8095baf1cf,0.26286308229265604,0.3649025069637883,True
proteina-ac3bc32bde111c71973c,proteina-954985c460c2236c4b1f,0.22507770902347693,0.3515625,True
proteina-ac3bc32bde111c71973c,proteina-d7cfb5be5209f7ea19ca,0.2783787018084653,0.47410358565737054,True
proteina-ac3bc32bde111c71973c,proteina-1513b42fbaa739eb7152,0.377152329223521,0.5672727272727273,True
proteina-ac3bc32bde111c71973c,proteina-9e0ac0932180cac8ee2c,0.20588121079946933,0.27455357142857145,True
proteina-ac3bc32bde111c71973c,proteina-3e6e8079c950427a1a42,0.2799869367305881,0.4074074074074074,True
proteina-ac3bc32bde111c71973c,proteina-f54018841f1684cd3692,0.40126992653740706,0.7184466019417476,True
proteina-ac3bc32bde111c71973c,proteina-09cc528e938afdd220d1,0.39351317083707477,0.5493562231759657,True
proteina-ac3bc32bde111c71973c,proteina-834b0af66d9e8ab8e602,0.21325454747710534,0.33495145631067963,False
proteina-ac3bc32bde111c71973c,proteina-65b62b0c71b2d4320e2d,0.2323107349147004,0.3481675392670157,True
proteina-ac3bc32bde111c71973c,proteina-3b83ee18fb8cde938c6d,0.29525306751273556,0.46116504854368934,True
proteina-ac3bc32bde111c71973c,proteina-2c23b436d0ab58fe28ab,0.24253250793204123,0.36597938144329895,True
proteina-ac3bc32bde111c71973c,proteina-43625ece199495943fc3,0.3194971870523713,0.49514563106796117,False
proteina-ac3bc32bde111c71973c,proteina-5bef726af635e3b7a387,0.20529464710345915,0.28640776699029125,False
proteina-ac3bc32bde111c71973c,proteina-7d43638fccc3e4d4ac71,0.24903291611035355,0.4011142061281337,False
proteina-ac3bc32bde111c71973c,proteina-e3f6cc56b87e5cc15a2c,0.20670178103582532,0.3258145363408521,True
proteina-ac3bc32bde111c71973c,proteina-4daca8867356063d2a02,0.20037696330395907,0.29218106995884774,True
proteina-ac3bc32bde111c71973c,proteina-85017ee274162312cba4,0.2302993550858308,0.3226837060702875,True
proteina-ac3bc32bde111c71973c,proteina-21f113b28ee9ccbf67ac,0.25194122636903876,0.4140845070422535,True
proteina-ac3bc32bde111c71973c,proteina-ff37fedab1a56c66b53d,0.2568113979615084,0.35933806146572106,True
proteina-ac3bc32bde111c71973c,proteina-e38a9eeda44fcaefa204,0.2308248303666336,0.30043859649122806,True
proteina-ac3bc32bde111c71973c,proteina-fa8aa57cf346776037f6,0.24234844510353143,0.4029126213592233,True
proteina-ac3bc32bde111c71973c,proteina-be1ec03cb13c033288e4,0.28427319667259915,0.3932038834951456,True
proteina-ac3bc32bde111c71973c,proteina-6c7317a237351bd138f7,0.22686991720383068,0.33608815426997246,True
proteina-ac3bc32bde111c71973c,proteina-7e0b1cbcbbf4289d4142,0.2780468022087801,0.4176829268292683,True
