query,target,min_tm,min_coverage,prefilter_reported
proteina-ac3bc32bde111c71973c,proteina-80934ac407ef20cb0cbe,0.3145661266270796,0.5530973451327433,True
proteina-ac3bc32bde111c71973c,proteina-347f7259137c9041a311,0.3061784050147946,0.5242718446601942,True
proteina-ac3bc32bde111c71973c,proteina-d854f10cd72c5a37dd47,0.2966794309720458,0.6116504854368932,True
proteina-ac3bc32bde111c71973c,proteina-cfcfaf4ca3303e5bdd5c,0.24103207608675853,0.40264026402640263,True
proteina-ac3bc32bde111c71973c,proteina-368e67b0003ddc9bef3f,0.21150865549997733,0.29916897506925205,True
proteina-ac3bc32bde111c71973c,proteina-58c541d0e173745535c0,0.43662745399679886,0.6162790697674418,True
proteina-ac3bc32bde111c71973c,proteina-7f15dde09fe419b3d293,0.4280377907093152,0.587378640776699,True
proteina-ac3bc32bde111c71973c,proteina-4f7fc465f2ad171b52ba,0.20677373409393776,0.32038834951456313,True
proteina-ac3bc32bde111c71973c,proteina-4a5afc2d82fd0194306f,0.2288733965625601,0.33495145631067963,True
proteina-ac3bc32bde111c71973c,proteina-8da9629dac71e19b8fc5,0.21693126343279884,0.33183856502242154,True
proteina-ac3bc32bde111c71973c,proteina-a61e1da4d84386ae3b0d,0.37941039854080966,0.5388349514563107,True
proteina-ac3bc32bde111c71973c,proteina-318b23105d8095baf1cf,0.20606051008484988,0.3203342618384401,True
proteina-ac3bc32bde111c71973c,proteina-954985c460c2236c4b1f,0.24594477350244048,0.4088541666666667,True
proteina-ac3bc32bde111c71973c,proteina-d7cfb5be5209f7ea19ca,0.2896832183676701,0.50199203187251,True
proteina-ac3bc32bde111c71973c,proteina-1513b42fbaa739eb7152,0.37436159308697964,0.5563636363636364,True
proteina-ac3bc32bde111c71973c,proteina-9e0ac0932180cac8ee2c,0.20762185402912262,0.2924107142857143,True
proteina-ac3bc32bde111c71973c,proteina-3e6e8079c950427a1a42,0.2763249493390392,0.4006734006734007,True
proteina-ac3bc32bde111c71973c,proteina-f54018841f1684cd3692,0.40251616928097483,0.6844660194174758,True
proteina-ac3bc32bde111c71973c,proteina-09cc528e938afdd220d1,0.420234425544009,0.6223175965665236,True
proteina-ac3bc32bde111c71973c,proteina-834b0af66d9e8ab8e602,0.21952788559443545,0.32038834951456313,False
proteina-ac3bc32bde111c71973c,proteina-65b62b0c71b2d4320e2d,0.2154264962942953,0.3219895287958115,True
proteina-ac3bc32bde111c71973c,proteina-3b83ee18fb8cde938c6d,0.2939989320538796,0.46601941747572817,True
proteina-ac3bc32bde111c71973c,proteina-2c23b436d0ab58fe28ab,0.202285211622034,0.31443298969072164,False
proteina-ac3bc32bde111c71973c,proteina-43625ece199495943fc3,0.3291518102035252,0.5388349514563107,True
proteina-ac3bc32bde111c71973c,proteina-5bef726af635e3b7a387,0.17454288904783968,0.22815533980582525,False
proteina-ac3bc32bde111c71973c,proteina-7d43638fccc3e4d4ac71,0.25606992837084364,0.3871866295264624,False
proteina-ac3bc32bde111c71973c,proteina-e3f6cc56b87e5cc15a2c,0.2150748158015314,0.3308270676691729,True
proteina-ac3bc32bde111c71973c,proteina-4daca8867356063d2a02,0.19962994920659058,0.28600823045267487,True
proteina-ac3bc32bde111c71973c,proteina-85017ee274162312cba4,0.22285464365436908,0.34185303514376997,True
proteina-ac3bc32bde111c71973c,proteina-21f113b28ee9ccbf67ac,0.2652443443534671,0.4225352112676056,True
proteina-ac3bc32bde111c71973c,proteina-ff37fedab1a56c66b53d,0.25390012606662654,0.35697399527186763,True
proteina-ac3bc32bde111c71973c,proteina-e38a9eeda44fcaefa204,0.2374038924152822,0.3026315789473684,True
proteina-ac3bc32bde111c71973c,proteina-fa8aa57cf346776037f6,0.24599095101708218,0.3883495145631068,True
proteina-ac3bc32bde111c71973c,proteina-be1ec03cb13c033288e4,0.28164932714159474,0.4029126213592233,True
proteina-ac3bc32bde111c71973c,proteina-6c7317a237351bd138f7,0.23169221971422713,0.34710743801652894,True
proteina-ac3bc32bde111c71973c,proteina-7e0b1cbcbbf4289d4142,0.2792646668341658,0.4298780487804878,True
proteina-ac3bc32bde111c71973c,proteina-dc8f323ef9daa865a379,0.21568644997675207,0.266,True
proteina-ac3bc32bde111c71973c,proteina-5d872fbcc223e9168fcb,0.2943945093996028,0.42718446601941745,True
proteina-ac3bc32bde111c71973c,proteina-4b319866e7a6dc99d6f3,0.2427792793853972,0.38686131386861317,True
proteina-ac3bc32bde111c71973c,proteina-8a9fcb87e43655148522,0.2821321620264439,0.5145631067961165,False
proteina-ac3bc32bde111c71973c,proteina-a8ede6bd48f32b97df30,0.3286479774038278,0.4368932038834951,True
proteina-ac3bc32bde111c71973c,proteina-89c17fe2a3c7d0278d00,0.19744071745261768,0.29596412556053814,True
proteina-ac3bc32bde111c71973c,proteina-b438caf2bd7580c8392f,0.19992195119898626,0.3094688221709007,True
proteina-ac3bc32bde111c71973c,proteina-3c6e1530a39c8737d5ec,0.41564994265954885,0.6292134831460674,True
proteina-ac3bc32bde111c71973c,proteina-509c30fcbf003c8d1edb,0.20819983784253587,0.2857142857142857,True
proteina-ac3bc32bde111c71973c,proteina-24e7fc1f9fe83ea761cb,0.2661756911235268,0.34497816593886466,True
proteina-ac3bc32bde111c71973c,proteina-b69f41dc1359e6a8199a,0.17398716275798495,0.22815533980582525,False
proteina-ac3bc32bde111c71973c,proteina-29e88ce66ef4211bbb2b,0.27501888925844026,0.4223300970873786,True
proteina-ac3bc32bde111c71973c,proteina-e7e70cf1525d5a48ab28,0.2663458464744873,0.3856655290102389,True
proteina-ac3bc32bde111c71973c,proteina-8a111f2c9b67167d1a86,0.1883195987221714,0.256,True
proteina-ac3bc32bde111c71973c,proteina-1a749c77e189c675ad49,0.3610963010118726,0.587378640776699,True
proteina-ac3bc32bde111c71973c,proteina-bc6c08b353e1ad01f44f,0.23100241651603554,0.36147757255936674,False
proteina-ac3bc32bde111c71973c,proteina-3e2c15fb14bd1b522147,0.22743060639379248,0.2912621359223301,False
proteina-ac3bc32bde111c71973c,proteina-53583cffa60f69489593,0.32607145739826254,0.470873786407767,True
proteina-ac3bc32bde111c71973c,proteina-32d033b265b7dcc49bab,0.2517008152403248,0.348993288590604,True
proteina-ac3bc32bde111c71973c,proteina-acdd86db6a664e3f3277,0.27406445431457893,0.36910994764397903,True
proteina-ac3bc32bde111c71973c,proteina-d7c1d20eb5a9686c3315,0.236098243068214,0.36243386243386244,False
proteina-ac3bc32bde111c71973c,proteina-deb71edd0809ee057cc1,0.367081859366923,0.48058252427184467,True
proteina-ac3bc32bde111c71973c,proteina-a7834060354f9790efaf,0.4056184027420223,0.5854545454545454,True
proteina-ac3bc32bde111c71973c,proteina-5738710e18632544129f,0.264906003154377,0.3611111111111111,True
proteina-ac3bc32bde111c71973c,proteina-527961ecea49d086705f,0.22547901700381776,0.33766233766233766,True
proteina-ac3bc32bde111c71973c,proteina-7bc7cdebf0213bb6db17,0.27604282967769844,0.4812286689419795,True
proteina-ac3bc32bde111c71973c,proteina-889692f016772b08a208,0.3029101514680142,0.4426229508196721,True
proteina-80934ac407ef20cb0cbe,proteina-347f7259137c9041a311,0.32202344993326293,0.5,True
proteina-80934ac407ef20cb0cbe,proteina-d854f10cd72c5a37dd47,0.2767401214043972,0.4823008849557522,True
proteina-80934ac407ef20cb0cbe,proteina-cfcfaf4ca3303e5bdd5c,0.28649986130639316,0.46204620462046203,True
proteina-80934ac407ef20cb0cbe,proteina-368e67b0003ddc9bef3f,0.19590518381784908,0.2742382271468144,True
proteina-80934ac407ef20cb0cbe,proteina-58c541d0e173745535c0,0.3044252603048887,0.5271317829457365,True
proteina-80934ac407ef20cb0cbe,proteina-7f15dde09fe419b3d293,0.2840955681099492,0.41150442477876104,True
proteina-80934ac407ef20cb0cbe,proteina-4f7fc465f2ad171b52ba,0.1742250748432593,0.24778761061946902,True
proteina-80934ac407ef20cb0cbe,proteina-4a5afc2d82fd0194306f,0.22447180591367072,0.30973451327433627,False
proteina-80934ac407ef20cb0cbe,proteina-8da9629dac71e19b8fc5,0.20837876255478296,0.3094170403587444,True
proteina-80934ac407ef20cb0cbe,proteina-a61e1da4d84386ae3b0d,0.3470860861514496,0.5707964601769911,False
proteina-80934ac407ef20cb0cbe,proteina-318b23105d8095baf1cf,0.23681529115641295,0.37604456824512533,True
proteina-80934ac407ef20cb0cbe,proteina-954985c460c2236c4b1f,0.2619833999001155,0.3854166666666667,True
proteina-80934ac407ef20cb0cbe,proteina-d7cfb5be5209f7ea19ca,0.2877589871165844,0.5139442231075697,True
proteina-80934ac407ef20cb0cbe,proteina-1513b42fbaa739eb7152,0.2743685504874078,0.4763636363636364,True
proteina-80934ac407ef20cb0cbe,proteina-9e0ac0932180cac8ee2c,0.2118867530170005,0.31473214285714285,True
proteina-80934ac407ef20cb0cbe,proteina-3e6e8079c950427a1a42,0.2796709935668594,0.494949494949495,True
proteina-80934ac407ef20cb0cbe,proteina-f54018841f1684cd3692,0.3089266377857415,0.5398230088495575,True
proteina-80934ac407ef20cb0cbe,proteina-09cc528e938afdd220d1,0.3101333378311972,0.5493562231759657,True
proteina-80934ac407ef20cb0cbe,proteina-834b0af66d9e8ab8e602,0.27456497993796497,0.3495575221238938,True
proteina-80934ac407ef20cb0cbe,proteina-65b62b0c71b2d4320e2d,0.22962694914787937,0.3403141361256545,True
proteina-80934ac407ef20cb0cbe,proteina-3b83ee18fb8cde938c6d,0.26977632673289503,0.42035398230088494,True
proteina-80934ac407ef20cb0cbe,proteina-2c23b436d0ab58fe28ab,0.25743763799967,0.37628865979381443,True
proteina-80934ac407ef20cb0cbe,proteina-43625ece199495943fc3,0.27101601164857747,0.42035398230088494,False
proteina-80934ac407ef20cb0cbe,proteina-5bef726af635e3b7a387,0.15776707678257346,0.2079646017699115,False
proteina-80934ac407ef20cb0cbe,proteina-7d43638fccc3e4d4ac71,0.27782181439389436,0.43454038997214484,True
proteina-80934ac407ef20cb0cbe,proteina-e3f6cc56b87e5cc15a2c,0.24274967461324193,0.3634085213032581,True
proteina-80934ac407ef20cb0cbe,proteina-4daca8867356063d2a02,0.1936068055652607,0.28600823045267487,True
proteina-80934ac407ef20cb0cbe,proteina-85017ee274162312cba4,0.2607146869907065,0.40894568690095845,True
proteina-80934ac407ef20cb0cbe,proteina-21f113b28ee9ccbf67ac,0.2524347874847008,0.39154929577464787,True
proteina-80934ac407ef20cb0cbe,proteina-ff37fedab1a56c66b53d,0.24014530057563957,0.32387706855791965,True
proteina-80934ac407ef20cb0cbe,proteina-e38a9eeda44fcaefa204,0.17676273834613065,0.27631578947368424,True
proteina-80934ac407ef20cb0cbe,proteina-fa8aa57cf346776037f6,0.24688889634528877,0.39823008849557523,True
proteina-80934ac407ef20cb0cbe,proteina-be1ec03cb13c033288e4,0.23030254211285456,0.30973451327433627,True
proteina-80934ac407ef20cb0cbe,proteina-6c7317a237351bd138f7,0.20987617060343752,0.349862258953168,False
proteina-80934ac407ef20cb0cbe,proteina-7e0b1cbcbbf4289d4142,0.27091888895718924,0.4420731707317073,True
proteina-80934ac407ef20cb0cbe,proteina-dc8f323ef9daa865a379,0.19893817106876424,0.282,True
proteina-80934ac407ef20cb0cbe,proteina-5d872fbcc223e9168fcb,0.30432221430703726,0.45132743362831856,True
proteina-80934ac407ef20cb0cbe,proteina-4b319866e7a6dc99d6f3,0.2676387920721258,0.44525547445255476,True
proteina-80934ac407ef20cb0cbe,proteina-8a9fcb87e43655148522,0.31970802848099206,0.5,True
proteina-80934ac407ef20cb0cbe,proteina-a8ede6bd48f32b97df30,0.2348916263045219,0.38495575221238937,True
proteina-80934ac407ef20cb0cbe,proteina-89c17fe2a3c7d0278d00,0.2273262222207764,0.32286995515695066,True
proteina-80934ac407ef20cb0cbe,proteina-b438caf2bd7580c8392f,0.2119846700075175,0.3163972286374134,True
proteina-80934ac407ef20cb0cbe,proteina-3c6e1530a39c8737d5ec,0.3124414810925985,0.5131086142322098,True
proteina-80934ac407ef20cb0cbe,proteina-509c30fcbf003c8d1edb,0.19664113305703623,0.2776659959758551,True
proteina-80934ac407ef20cb0cbe,proteina-24e7fc1f9fe83ea761cb,0.22540170487575373,0.33406113537117904,True
proteina-80934ac407ef20cb0cbe,proteina-b69f41dc1359e6a8199a,0.1844921589132414,0.24336283185840707,True
proteina-80934ac407ef20cb0cbe,proteina-29e88ce66ef4211bbb2b,0.30298566239049846,0.41150442477876104,True
proteina-80934ac407ef20cb0cbe,proteina-e7e70cf1525d5a48ab28,0.2938350817285259,0.43686006825938567,True
proteina-80934ac407ef20cb0cbe,proteina-8a111f2c9b67167d1a86,0.1980967284952515,0.29,True
proteina-80934ac407ef20cb0cbe,proteina-1a749c77e189c675ad49,0.3529074764681026,0.5353982300884956,True
proteina-80934ac407ef20cb0cbe,proteina-bc6c08b353e1ad01f44f,0.2409034795284747,0.3720316622691293,True
proteina-80934ac407ef20cb0cbe,proteina-3e2c15fb14bd1b522147,0.18236380854370457,0.2920353982300885,True
proteina-80934ac407ef20cb0cbe,proteina-53583cffa60f69489593,0.32385399904169404,0.46017699115044247,False
proteina-80934ac407ef20cb0cbe,proteina-32d033b265b7dcc49bab,0.21179034388168538,0.319910514541387,True
proteina-80934ac407ef20cb0cbe,proteina-acdd86db6a664e3f3277,0.24991589852928228,0.38219895287958117,True
proteina-80934ac407ef20cb0cbe,proteina-d7c1d20eb5a9686c3315,0.2520846918730698,0.36507936507936506,True
proteina-80934ac407ef20cb0cbe,proteina-deb71edd0809ee057cc1,0.2752056047508223,0.37168141592920356,False
proteina-80934ac407ef20cb0cbe,proteina-a7834060354f9790efaf,0.2713131133660725,0.49454545454545457,True
proteina-80934ac407ef20cb0cbe,proteina-5738710e18632544129f,0.21754429030076153,0.30787037037037035,True
proteina-80934ac407ef20cb0cbe,proteina-527961ecea49d086705f,0.23391386670175995,0.36363636363636365,True
proteina-80934ac407ef20cb0cbe,proteina-7bc7cdebf0213bb6db17,0.2784663620434045,0.4778156996587031,True
proteina-80934ac407ef20cb0cbe,proteina-889692f016772b08a208,0.3468296972651395,0.5409836065573771,True
proteina-347f7259137c9041a311,proteina-d854f10cd72c5a37dd47,0.34229717437254115,0.5219512195121951,True
proteina-347f7259137c9041a311,proteina-cfcfaf4ca3303e5bdd5c,0.27157352879071994,0.4158415841584158,True
proteina-347f7259137c9041a311,proteina-368e67b0003ddc9bef3f,0.2317498000349133,0.3490304709141274,True
proteina-347f7259137c9041a311,proteina-58c541d0e173745535c0,0.2659724072739957,0.4263565891472868,True
proteina-347f7259137c9041a311,proteina-7f15dde09fe419b3d293,0.27438988582475216,0.4975609756097561,True
proteina-347f7259137c9041a311,proteina-4f7fc465f2ad171b52ba,0.20993288838092147,0.2975609756097561,False
proteina-347f7259137c9041a311,proteina-4a5afc2d82fd0194306f,0.239149230370956,0.28292682926829266,True
proteina-347f7259137c9041a311,proteina-8da9629dac71e19b8fc5,0.18708419402428705,0.2533632286995516,True
proteina-347f7259137c9041a311,proteina-a61e1da4d84386ae3b0d,0.40122513244631763,0.6195121951219512,True
proteina-347f7259137c9041a311,proteina-318b23105d8095baf1cf,0.2112857754893836,0.30362116991643456,True
proteina-347f7259137c9041a311,proteina-954985c460c2236c4b1f,0.2357390920603668,0.3411458333333333,True
proteina-347f7259137c9041a311,proteina-d7cfb5be5209f7ea19ca,0.27644485987018447,0.4820717131474104,True
proteina-347f7259137c9041a311,proteina-1513b42fbaa739eb7152,0.2617623101320712,0.4,True
proteina-347f7259137c9041a311,proteina-9e0ac0932180cac8ee2c,0.21075559922352924,0.27455357142857145,True
proteina-347f7259137c9041a311,proteina-3e6e8079c950427a1a42,0.26298631396948646,0.41414141414141414,True
proteina-347f7259137c9041a311,proteina-f54018841f1684cd3692,0.27769623769322677,0.44878048780487806,True
proteina-347f7259137c9041a311,proteina-09cc528e938afdd220d1,0.321421853973066,0.5236051502145923,True
proteina-347f7259137c9041a311,proteina-834b0af66d9e8ab8e602,0.2171921885893099,0.33658536585365856,False
proteina-347f7259137c9041a311,proteina-65b62b0c71b2d4320e2d,0.21133288872946873,0.31413612565445026,True
proteina-347f7259137c9041a311,proteina-3b83ee18fb8cde938c6d,0.3451034468139428,0.5951219512195122,True
proteina-347f7259137c9041a311,proteina-2c23b436d0ab58fe28ab,0.20517265128602497,0.29896907216494845,False
proteina-347f7259137c9041a311,proteina-43625ece199495943fc3,0.2416442875894302,0.4097560975609756,False
proteina-347f7259137c9041a311,proteina-5bef726af635e3b7a387,0.17041221292779143,0.25365853658536586,False
proteina-347f7259137c9041a311,proteina-7d43638fccc3e4d4ac71,0.2527709749363209,0.36768802228412256,False
proteina-347f7259137c9041a311,proteina-e3f6cc56b87e5cc15a2c,0.21815027837357343,0.3157894736842105,True
proteina-347f7259137c9041a311,proteina-4daca8867356063d2a02,0.19753301804477408,0.25102880658436216,True
proteina-347f7259137c9041a311,proteina-85017ee274162312cba4,0.35045820956352974,0.48562300319488816,True
proteina-347f7259137c9041a311,proteina-21f113b28ee9ccbf67ac,0.2264876598583524,0.3183098591549296,True
proteina-347f7259137c9041a311,proteina-ff37fedab1a56c66b53d,0.2029339253395455,0.29314420803782504,True
proteina-347f7259137c9041a311,proteina-e38a9eeda44fcaefa204,0.20961993931180628,0.29605263157894735,True
proteina-347f7259137c9041a311,proteina-fa8aa57cf346776037f6,0.28875347139990204,0.44390243902439025,True
proteina-347f7259137c9041a311,proteina-be1ec03cb13c033288e4,0.32283330655112513,0.4146341463414634,True
proteina-347f7259137c9041a311,proteina-6c7317a237351bd138f7,0.27375301524467,0.4214876033057851,True
proteina-347f7259137c9041a311,proteina-7e0b1cbcbbf4289d4142,0.2563572047197521,0.3597560975609756,True
proteina-347f7259137c9041a311,proteina-dc8f323ef9daa865a379,0.19709841007622014,0.272,True
proteina-347f7259137c9041a311,proteina-5d872fbcc223e9168fcb,0.293569788207368,0.4195121951219512,True
proteina-347f7259137c9041a311,proteina-4b319866e7a6dc99d6f3,0.26717922781962433,0.38686131386861317,True
proteina-347f7259137c9041a311,proteina-8a9fcb87e43655148522,0.29049324780413777,0.4975609756097561,False
proteina-347f7259137c9041a311,proteina-a8ede6bd48f32b97df30,0.22940727878110811,0.34146341463414637,False
proteina-347f7259137c9041a311,proteina-89c17fe2a3c7d0278d00,0.18203616130344596,0.2556053811659193,True
proteina-347f7259137c9041a311,proteina-b438caf2bd7580c8392f,0.20489397124812792,0.2702078521939954,True
