query,target,min_tm,min_coverage,prefilter_reported
proteina-05efa835bc8aa6296099,proteina-30b018bee2cb5953c283,0.3559091096409226,0.47,True
proteina-05efa835bc8aa6296099,proteina-4463b00f7215feaebc78,0.4542689803934909,0.74,True
proteina-05efa835bc8aa6296099,proteina-52021e7e05ea5f00faea,0.3718032922762057,0.59,True
proteina-05efa835bc8aa6296099,proteina-a81dbf596dce0d01f55f,0.49718723558240563,0.54,True
proteina-05efa835bc8aa6296099,proteina-6d70f8e72623a6cc4136,0.37513231640129663,0.64,True
proteina-05efa835bc8aa6296099,proteina-fea18553d67cca6b8ad2,0.4103306129241316,0.63,True
proteina-05efa835bc8aa6296099,proteina-c337ed2496379b3a507b,0.36686591340885394,0.57,True
proteina-05efa835bc8aa6296099,proteina-cfc40e241f03e7e656b9,0.64751266760405,0.85,True
proteina-05efa835bc8aa6296099,proteina-9999df4f752306d927f9,0.2298091767177267,0.42,False
proteina-05efa835bc8aa6296099,proteina-95b17d1b8ab1f8cd5610,0.28165925418407056,0.54,False
proteina-05efa835bc8aa6296099,proteina-135917511679828d7e71,0.33359833248781195,0.55,True
proteina-05efa835bc8aa6296099,proteina-368f172190a7c1817756,0.24070881223771282,0.49,False
proteina-05efa835bc8aa6296099,proteina-7291d296898ff8dbfc24,0.306118407961796,0.55,False
proteina-05efa835bc8aa6296099,proteina-76eec2ffec8854fd5cca,0.3032807910018057,0.56,False
proteina-05efa835bc8aa6296099,proteina-cb7f8d6e27dea5ebb4b5,0.38116839318614354,0.65,True
proteina-05efa835bc8aa6296099,proteina-3025f21bb5b363bb7835,0.3228384121095316,0.56,False
proteina-05efa835bc8aa6296099,proteina-23942e9049d9a2f5d2b9,0.724987680726046,0.96,True
proteina-05efa835bc8aa6296099,proteina-a57ec9536230be57026f,0.2625352144808106,0.46,False
proteina-05efa835bc8aa6296099,proteina-bdd78217c35974467af3,0.2573271591288039,0.44,False
proteina-05efa835bc8aa6296099,proteina-857e180c008884749f15,0.26894002861274835,0.49,False
proteina-05efa835bc8aa6296099,proteina-d8b38fab9d70b86c27c8,0.5528830941734222,0.72,True
proteina-05efa835bc8aa6296099,proteina-e636365f0a7a57553a0f,0.2936512015185649,0.54,False
proteina-05efa835bc8aa6296099,proteina-bc3b7b3a34cd11f1c78d,0.24387034135795646,0.44,False
proteina-05efa835bc8aa6296099,proteina-2f58b143cc41192eb256,0.44266346056266415,0.63,True
proteina-05efa835bc8aa6296099,proteina-75c14aeacc8a1a77d74f,0.4603585274348039,0.7,True
proteina-05efa835bc8aa6296099,proteina-2bffd6308ea6421552b3,0.5602446284786282,0.68,True
proteina-05efa835bc8aa6296099,proteina-534d049152c7816958a1,0.374883530565835,0.53,True
proteina-05efa835bc8aa6296099,proteina-b1364757cc8f7d62c40f,0.2853304458742184,0.59,False
proteina-05efa835bc8aa6296099,proteina-666c48866efe82a999be,0.3870716984542322,0.56,True
proteina-05efa835bc8aa6296099,proteina-8df24564c46d78764ec7,0.653037538775094,0.84,True
proteina-05efa835bc8aa6296099,proteina-7f6e8d40118524eded61,0.3385202092715511,0.51,False
proteina-05efa835bc8aa6296099,proteina-57083b0489e240b352cb,0.4377251109350208,0.68,True
proteina-05efa835bc8aa6296099,proteina-f9f1da4c6c63395f449d,0.3341874054445011,0.51,True
proteina-05efa835bc8aa6296099,proteina-a5c67f4246fa4a78ad68,0.44405645039714214,0.67,True
proteina-05efa835bc8aa6296099,proteina-af6d60413d4df42ce80f,0.4135177940491746,0.7,True
proteina-05efa835bc8aa6296099,proteina-ee52c585bf6e885d9b56,0.32189396427519135,0.52,True
proteina-05efa835bc8aa6296099,proteina-276b5488628433a2a539,0.4240100668744944,0.68,True
proteina-05efa835bc8aa6296099,proteina-0641665dd2d1a5180fb6,0.2946973039900953,0.48,False
proteina-05efa835bc8aa6296099,proteina-63872c28075090970779,0.4844584650694606,0.81,True
proteina-05efa835bc8aa6296099,proteina-70791b852d1236e1a0d1,0.3963457980841808,0.53,True
proteina-05efa835bc8aa6296099,proteina-56e1183848fcaee780f5,0.3580362122980951,0.58,True
proteina-05efa835bc8aa6296099,proteina-36d58e1890b9e5f044de,0.340037108230515,0.54,True
proteina-05efa835bc8aa6296099,proteina-6752940ae12eca3b8e99,0.3683211844772224,0.55,False
proteina-05efa835bc8aa6296099,proteina-8b7919e8c8f9b7d17c50,0.42773250985258066,0.7,True
proteina-05efa835bc8aa6296099,proteina-14d4e7a8a48e2f4a19bc,0.34406978299391205,0.5,False
proteina-05efa835bc8aa6296099,proteina-20b5a2ad6be031dacf24,0.256501196094591,0.49,False
proteina-05efa835bc8aa6296099,proteina-97af2369b2eb3ae5aabb,0.29453174639722945,0.53,True
proteina-05efa835bc8aa6296099,proteina-b745fe0c1378aae3777e,0.27813874550716455,0.48,False
proteina-05efa835bc8aa6296099,proteina-05e1d3d5bf4adb5fadee,0.2696272027403184,0.47,False
proteina-05efa835bc8aa6296099,proteina-196fab2d1334b4ef9bbd,0.289511748474075,0.43,False
proteina-05efa835bc8aa6296099,proteina-9ea00cebeec271a31f40,0.32898274358697066,0.63,False
proteina-05efa835bc8aa6296099,proteina-4a330c07c2b73a0fa141,0.26978291902122264,0.43,False
proteina-05efa835bc8aa6296099,proteina-020472ebe33aa67481e1,0.33277126166708243,0.46,True
proteina-05efa835bc8aa6296099,proteina-42c3d74a0a7245b29cdc,0.41124262785679244,0.66,True
proteina-05efa835bc8aa6296099,proteina-1818fb7ec7de4f4c0a0b,0.3704775398501497,0.62,True
proteina-05efa835bc8aa6296099,proteina-6088961eee1c4bbd62c0,0.31649187429810527,0.56,False
proteina-05efa835bc8aa6296099,proteina-cbfe929ddafc728b75f0,0.40562095837087325,0.61,True
proteina-05efa835bc8aa6296099,proteina-2c38d189900329477ce8,0.32273294120162815,0.61,False
proteina-05efa835bc8aa6296099,proteina-833e2015ef9308a92cfd,0.4616959266852112,0.56,True
proteina-05efa835bc8aa6296099,proteina-766661e0858752e7610a,0.39504858520688446,0.63,True
proteina-05efa835bc8aa6296099,proteina-48aa893a8c79ee79e4d5,0.27873618306870096,0.45,False
proteina-05efa835bc8aa6296099,proteina-07892e951ee9425b73e6,0.30573507711284065,0.55,False
proteina-05efa835bc8aa6296099,proteina-6e505ebcd86333f157eb,0.33991807190518486,0.53,False
proteina-30b018bee2cb5953c283,proteina-4463b00f7215feaebc78,0.3305340295378837,0.48,False
proteina-30b018bee2cb5953c283,proteina-52021e7e05ea5f00faea,0.3267217844113794,0.49,True
proteina-30b018bee2cb5953c283,proteina-a81dbf596dce0d01f55f,0.29347744394304376,0.42,True
