query,target,min_tm,min_coverage,prefilter_reported
proteina-05efa835bc8aa6296099,proteina-30b018bee2cb5953c283,0.3500648506873685,0.47,False
proteina-05efa835bc8aa6296099,proteina-4463b00f7215feaebc78,0.4695744003985763,0.74,False
proteina-05efa835bc8aa6296099,proteina-52021e7e05ea5f00faea,0.36608120645416525,0.58,True
proteina-05efa835bc8aa6296099,proteina-a81dbf596dce0d01f55f,0.47500424783596834,0.53,True
proteina-05efa835bc8aa6296099,proteina-6d70f8e72623a6cc4136,0.37207841096063277,0.63,False
proteina-05efa835bc8aa6296099,proteina-fea18553d67cca6b8ad2,0.4038320002796532,0.64,True
proteina-05efa835bc8aa6296099,proteina-c337ed2496379b3a507b,0.3740288521596245,0.56,True
proteina-05efa835bc8aa6296099,proteina-cfc40e241f03e7e656b9,0.6453099214498473,0.85,True
proteina-05efa835bc8aa6296099,proteina-9999df4f752306d927f9,0.23044323358334162,0.47,False
proteina-05efa835bc8aa6296099,proteina-95b17d1b8ab1f8cd5610,0.28445755266929595,0.55,False
proteina-05efa835bc8aa6296099,proteina-135917511679828d7e71,0.3552233453082024,0.61,False
proteina-05efa835bc8aa6296099,proteina-368f172190a7c1817756,0.24747006273631889,0.4,False
proteina-05efa835bc8aa6296099,proteina-7291d296898ff8dbfc24,0.3070952781782219,0.54,False
proteina-05efa835bc8aa6296099,proteina-76eec2ffec8854fd5cca,0.2921230769275038,0.52,False
proteina-05efa835bc8aa6296099,proteina-cb7f8d6e27dea5ebb4b5,0.40543547309875794,0.67,True
proteina-05efa835bc8aa6296099,proteina-3025f21bb5b363bb7835,0.28428085259767033,0.58,False
proteina-05efa835bc8aa6296099,proteina-23942e9049d9a2f5d2b9,0.7334540133734941,0.96,True
proteina-05efa835bc8aa6296099,proteina-a57ec9536230be57026f,0.23787755552279757,0.5,False
proteina-05efa835bc8aa6296099,proteina-bdd78217c35974467af3,0.2618770764055992,0.45,False
proteina-05efa835bc8aa6296099,proteina-857e180c008884749f15,0.2603917691733539,0.49,False
proteina-05efa835bc8aa6296099,proteina-d8b38fab9d70b86c27c8,0.5285290474206561,0.72,True
proteina-05efa835bc8aa6296099,proteina-e636365f0a7a57553a0f,0.30680320539967576,0.57,False
proteina-05efa835bc8aa6296099,proteina-bc3b7b3a34cd11f1c78d,0.24381111844939088,0.46,False
proteina-05efa835bc8aa6296099,proteina-2f58b143cc41192eb256,0.4472436142570521,0.64,True
proteina-05efa835bc8aa6296099,proteina-75c14aeacc8a1a77d74f,0.35282558017438115,0.56,True
proteina-05efa835bc8aa6296099,proteina-2bffd6308ea6421552b3,0.5653612653910378,0.69,True
proteina-05efa835bc8aa6296099,proteina-534d049152c7816958a1,0.35663152231715756,0.61,True
proteina-05efa835bc8aa6296099,proteina-b1364757cc8f7d62c40f,0.27431134428698084,0.55,False
proteina-05efa835bc8aa6296099,proteina-666c48866efe82a999be,0.3965886755861093,0.56,True
proteina-05efa835bc8aa6296099,proteina-8df24564c46d78764ec7,0.6176033886302921,0.87,True
proteina-05efa835bc8aa6296099,proteina-7f6e8d40118524eded61,0.3215993294758801,0.47,True
proteina-05efa835bc8aa6296099,proteina-57083b0489e240b352cb,0.4453231293750362,0.65,True
proteina-05efa835bc8aa6296099,proteina-f9f1da4c6c63395f449d,0.36559646568131327,0.53,True
proteina-05efa835bc8aa6296099,proteina-a5c67f4246fa4a78ad68,0.437844341778296,0.67,True
proteina-05efa835bc8aa6296099,proteina-af6d60413d4df42ce80f,0.3834965753169808,0.73,True
proteina-05efa835bc8aa6296099,proteina-ee52c585bf6e885d9b56,0.3040677413891694,0.47,True
proteina-05efa835bc8aa6296099,proteina-276b5488628433a2a539,0.41476472483127913,0.7,True
proteina-05efa835bc8aa6296099,proteina-0641665dd2d1a5180fb6,0.28531203817634915,0.48,False
proteina-05efa835bc8aa6296099,proteina-63872c28075090970779,0.5254716296703601,0.77,True
proteina-05efa835bc8aa6296099,proteina-70791b852d1236e1a0d1,0.39923112950097644,0.53,True
proteina-05efa835bc8aa6296099,proteina-56e1183848fcaee780f5,0.34589914451572945,0.65,True
proteina-05efa835bc8aa6296099,proteina-36d58e1890b9e5f044de,0.33545237570537223,0.56,False
proteina-05efa835bc8aa6296099,proteina-6752940ae12eca3b8e99,0.3649128212466307,0.56,False
proteina-05efa835bc8aa6296099,proteina-8b7919e8c8f9b7d17c50,0.43040694294231474,0.68,True
proteina-05efa835bc8aa6296099,proteina-14d4e7a8a48e2f4a19bc,0.3360006168404432,0.53,False
proteina-05efa835bc8aa6296099,proteina-20b5a2ad6be031dacf24,0.2731245007088082,0.51,False
proteina-05efa835bc8aa6296099,proteina-97af2369b2eb3ae5aabb,0.309845593200148,0.49,True
proteina-05efa835bc8aa6296099,proteina-b745fe0c1378aae3777e,0.27492925421616543,0.54,False
proteina-05efa835bc8aa6296099,proteina-05e1d3d5bf4adb5fadee,0.2696060598189045,0.46,False
proteina-05efa835bc8aa6296099,proteina-196fab2d1334b4ef9bbd,0.28465120136542377,0.42,False
proteina-05efa835bc8aa6296099,proteina-9ea00cebeec271a31f40,0.31058477057441713,0.6,False
proteina-05efa835bc8aa6296099,proteina-4a330c07c2b73a0fa141,0.2706957071894686,0.43,False
proteina-05efa835bc8aa6296099,proteina-020472ebe33aa67481e1,0.34119729311194136,0.51,False
proteina-05efa835bc8aa6296099,proteina-42c3d74a0a7245b29cdc,0.41076083633117877,0.68,True
proteina-05efa835bc8aa6296099,proteina-1818fb7ec7de4f4c0a0b,0.3629588573156159,0.56,True
proteina-05efa835bc8aa6296099,proteina-6088961eee1c4bbd62c0,0.32705531864708576,0.57,False
proteina-05efa835bc8aa6296099,proteina-cbfe929ddafc728b75f0,0.3886782729570342,0.6,True
proteina-05efa835bc8aa6296099,proteina-2c38d189900329477ce8,0.32540999638683643,0.58,False
proteina-05efa835bc8aa6296099,proteina-833e2015ef9308a92cfd,0.47455823096710836,0.56,True
proteina-05efa835bc8aa6296099,proteina-766661e0858752e7610a,0.3954766360728307,0.63,True
proteina-05efa835bc8aa6296099,proteina-48aa893a8c79ee79e4d5,0.25735900924287874,0.54,False
proteina-05efa835bc8aa6296099,proteina-07892e951ee9425b73e6,0.2956973088848087,0.57,False
