query,target,min_tm,min_coverage,prefilter_reported
proteina-309317dc3a22e7b5a110,proteina-2a3a040bb618ee8d0459,0.30409551739261387,0.472,True
proteina-309317dc3a22e7b5a110,proteina-c2fbf09df7c480cc29e2,0.4040496785748345,0.606,True
proteina-309317dc3a22e7b5a110,proteina-ad7a6985b76d21d45047,0.3586479633193624,0.524,True
proteina-309317dc3a22e7b5a110,proteina-040ae6fc1f2dd1b5283b,0.29523690304906897,0.468,True
proteina-309317dc3a22e7b5a110,proteina-57046e6ef514b2366e8f,0.3915422124233362,0.574,True
proteina-309317dc3a22e7b5a110,proteina-b98203d58bc76c501641,0.3851300493560489,0.578,True
proteina-309317dc3a22e7b5a110,proteina-c53b5192e8a589eebc57,0.40386594922814817,0.606,True
proteina-309317dc3a22e7b5a110,proteina-fd8ad8c454f6b8c526d9,0.34660616309500863,0.522,True
proteina-309317dc3a22e7b5a110,proteina-11287023291209dc10ec,0.29525260897297007,0.452,True
proteina-309317dc3a22e7b5a110,proteina-dcfd85ec51f5920c8259,0.28604957747133397,0.46,True
proteina-309317dc3a22e7b5a110,proteina-b9b2a0b764319df6fcfd,0.37322353272470726,0.532,True
proteina-309317dc3a22e7b5a110,proteina-26c939c3844a473025fc,0.4019166525022819,0.594,True
proteina-309317dc3a22e7b5a110,proteina-c457e835def6f6fc935b,0.37607312099401136,0.55,True
proteina-309317dc3a22e7b5a110,proteina-44f4b47fa49d16f3c054,0.2882339735715986,0.452,True
proteina-309317dc3a22e7b5a110,proteina-89fed22ee31e0dc43595,0.334429995905615,0.52,True
proteina-309317dc3a22e7b5a110,proteina-5a34cf0fdcc78403b013,0.2949678177204948,0.484,True
proteina-309317dc3a22e7b5a110,proteina-de9fe9e79ce67dcba3a3,0.30652351534239203,0.488,True
proteina-309317dc3a22e7b5a110,proteina-6ab6b0e0929e9cb46455,0.31773484181678835,0.5,False
proteina-309317dc3a22e7b5a110,proteina-e5bedecc226297c42eac,0.3148669259230729,0.528,True
proteina-309317dc3a22e7b5a110,proteina-fd44bbe00fdfb892760f,0.2963206124820325,0.496,True
proteina-309317dc3a22e7b5a110,proteina-ac0e9daf76155935447a,0.30629125351884445,0.526,True
proteina-309317dc3a22e7b5a110,proteina-423dc38e28a8050bca73,0.3270709683916852,0.5,True
