query,target,min_tm,min_coverage,prefilter_reported
proteina-aaaf59a6b16614b0c9fc,proteina-d830edd7b0360aec6399,0.3101718667185431,0.52,True
proteina-aaaf59a6b16614b0c9fc,proteina-26f78a52e80f839e5b05,0.2516387029658091,0.515,False
proteina-aaaf59a6b16614b0c9fc,proteina-702598c0a123467700ad,0.3295791212203599,0.62,True
proteina-aaaf59a6b16614b0c9fc,proteina-5f8fc8017ef1ed07b5bb,0.25494072119308503,0.46,True
proteina-aaaf59a6b16614b0c9fc,proteina-5db023867490eb019f8d,0.29814942570276814,0.465,True
proteina-aaaf59a6b16614b0c9fc,proteina-624d765baa5c50fa85aa,0.3037637473424272,0.495,True
proteina-aaaf59a6b16614b0c9fc,proteina-f9f763cebf4e2f9567dc,0.2881447602105908,0.535,True
proteina-aaaf59a6b16614b0c9fc,proteina-f62b664f99c90cbe8304,0.30809616600558487,0.48,False
proteina-aaaf59a6b16614b0c9fc,proteina-3ae5149d364d0b33ef43,0.2611925685385578,0.455,True
proteina-aaaf59a6b16614b0c9fc,proteina-8e7d1cc8435810881fc4,0.303069767484863,0.56,True
proteina-aaaf59a6b16614b0c9fc,proteina-3431595777b5bcb02ea4,0.29226459530893906,0.475,False
proteina-aaaf59a6b16614b0c9fc,proteina-6260b9bd3d8c31df33f6,0.29000072671315347,0.55,True
proteina-aaaf59a6b16614b0c9fc,proteina-873f0fc7014e74a71c61,0.2739701780260868,0.51,True
proteina-aaaf59a6b16614b0c9fc,proteina-461b91697cff31158993,0.2651411325870128,0.56,False
proteina-aaaf59a6b16614b0c9fc,proteina-1122644a113756c99142,0.29313056774419033,0.53,True
proteina-aaaf59a6b16614b0c9fc,proteina-3862902853221eb31cef,0.24571612896295306,0.41,True
proteina-aaaf59a6b16614b0c9fc,proteina-04fa9b5a285c064f7097,0.3321196233151774,0.615,True
proteina-aaaf59a6b16614b0c9fc,proteina-c538e663198d74c2ad09,0.5108766480295301,0.69,True
proteina-aaaf59a6b16614b0c9fc,proteina-de37ed0a733250f2b16e,0.30122582163567097,0.495,False
proteina-aaaf59a6b16614b0c9fc,proteina-c56ce7106006fe0731ff,0.352599197458688,0.58,True
proteina-aaaf59a6b16614b0c9fc,proteina-1f2be0809d24d51331ba,0.48112564207603503,0.625,True
proteina-aaaf59a6b16614b0c9fc,proteina-e8a9421147aaf693686f,0.32596769280475235,0.51,True
proteina-aaaf59a6b16614b0c9fc,proteina-e86d23649b78ee5a8de6,0.28931404407691447,0.46,True
proteina-aaaf59a6b16614b0c9fc,proteina-11cd6fe0c0f69bd97613,0.32861852609664366,0.62,True
proteina-aaaf59a6b16614b0c9fc,proteina-f08ef850110c5a20fead,0.24939285075366693,0.515,False
proteina-aaaf59a6b16614b0c9fc,proteina-172c753b1d36a2ebf56a,0.28486431889692615,0.515,True
proteina-aaaf59a6b16614b0c9fc,proteina-06deeea1c0b6da46d809,0.28934427311728206,0.45,True
proteina-aaaf59a6b16614b0c9fc,proteina-420ad79c45e9c80e108b,0.24857809189538355,0.435,False
proteina-aaaf59a6b16614b0c9fc,proteina-89f8b6451c4fe2c221dd,0.2583287529605618,0.485,True
proteina-aaaf59a6b16614b0c9fc,proteina-861b9fdbca57645cd44d,0.3009057256422135,0.535,True
proteina-aaaf59a6b16614b0c9fc,proteina-76632d1f4aa42ce52873,0.283020063094188,0.51,True
proteina-aaaf59a6b16614b0c9fc,proteina-0f821905a8d8165f7dbb,0.23645126069786102,0.375,False
proteina-aaaf59a6b16614b0c9fc,proteina-a40833f526e8cc79a7a4,0.25569577107246905,0.49,False
proteina-aaaf59a6b16614b0c9fc,proteina-4be837c5a301cbea8be1,0.27918192385044327,0.485,True
proteina-aaaf59a6b16614b0c9fc,proteina-8c050682c3bf078634f4,0.29400673838415337,0.505,True
proteina-aaaf59a6b16614b0c9fc,proteina-dc81b8069df7eeb678e4,0.27804762692528157,0.46,True
proteina-aaaf59a6b16614b0c9fc,proteina-b4c47f835a8c5afd4b60,0.30842053739299125,0.56,False
proteina-aaaf59a6b16614b0c9fc,proteina-0b2763b0c2c9d02afa7f,0.30258810051741664,0.49,False
proteina-aaaf59a6b16614b0c9fc,proteina-38d965da28f5f46062be,0.5499041605943583,0.625,True
proteina-aaaf59a6b16614b0c9fc,proteina-b4dc97cb593209cfec69,0.2831499115080683,0.55,True
proteina-aaaf59a6b16614b0c9fc,proteina-2ac5fc6f1805200e8eb9,0.27100264782139694,0.54,False
proteina-aaaf59a6b16614b0c9fc,proteina-267ebedd9942280c9490,0.2729378436716417,0.505,True
proteina-aaaf59a6b16614b0c9fc,proteina-158c7b6a2551c0e4414f,0.3178691148825604,0.585,True
proteina-aaaf59a6b16614b0c9fc,proteina-485189ed852a0c0b8af2,0.2502133544788834,0.52,True
proteina-aaaf59a6b16614b0c9fc,proteina-38d61fb76f96367a2feb,0.2475901620912848,0.485,True
proteina-aaaf59a6b16614b0c9fc,proteina-52aee6f853d8ec8afc32,0.25052059839759344,0.525,True
proteina-aaaf59a6b16614b0c9fc,proteina-f135eee1ebcd0ccc8997,0.32380149533089075,0.57,True
proteina-aaaf59a6b16614b0c9fc,proteina-b9aadf91707eb79d4a51,0.29388841627451495,0.51,True
proteina-aaaf59a6b16614b0c9fc,proteina-27ae64c00ce829981954,0.27413427031088833,0.52,False
proteina-aaaf59a6b16614b0c9fc,proteina-aed3613fc01024164d1d,0.28001679766011806,0.505,True
proteina-aaaf59a6b16614b0c9fc,proteina-b0bc1290c12878596200,0.29672567729781324,0.51,False
proteina-aaaf59a6b16614b0c9fc,proteina-e812fbeeb5c4f3145525,0.4446120820249366,0.635,True
proteina-aaaf59a6b16614b0c9fc,proteina-2fdccf65fda1dd4d346b,0.2636649226848508,0.495,True
proteina-aaaf59a6b16614b0c9fc,proteina-f6945803d6d5cfb6a507,0.3523338532626847,0.625,True
proteina-aaaf59a6b16614b0c9fc,proteina-e0ab389548865f2d63d7,0.5710305199497889,0.71,True
proteina-aaaf59a6b16614b0c9fc,proteina-d43a743136a18933a151,0.3066614761607534,0.54,False
proteina-aaaf59a6b16614b0c9fc,proteina-5f2bc5862d229786def5,0.2854183907657497,0.52,True
proteina-aaaf59a6b16614b0c9fc,proteina-d628ebd15a9c59ae7504,0.23825591587331182,0.455,True
proteina-aaaf59a6b16614b0c9fc,proteina-ae708fbb4265a45dc68c,0.2887779384680217,0.555,True
proteina-aaaf59a6b16614b0c9fc,proteina-e6880750b011a9315229,0.35306238165889053,0.66,True
proteina-aaaf59a6b16614b0c9fc,proteina-d3f07dea811f4d53b36b,0.26128804747361145,0.465,True
proteina-aaaf59a6b16614b0c9fc,proteina-f4e569a649a5bf840249,0.2468515903890469,0.51,False
proteina-aaaf59a6b16614b0c9fc,proteina-ec940a9685fec56006af,0.26486711696131016,0.47,True
proteina-d830edd7b0360aec6399,proteina-26f78a52e80f839e5b05,0.3469915280671123,0.47,True
proteina-d830edd7b0360aec6399,proteina-702598c0a123467700ad,0.2936841328116561,0.52,True
proteina-d830edd7b0360aec6399,proteina-5f8fc8017ef1ed07b5bb,0.22553372240956715,0.435,False
proteina-d830edd7b0360aec6399,proteina-5db023867490eb019f8d,0.25860155180806793,0.455,True
proteina-d830edd7b0360aec6399,proteina-624d765baa5c50fa85aa,0.3150312717861156,0.5,True
proteina-d830edd7b0360aec6399,proteina-f9f763cebf4e2f9567dc,0.2842932622078754,0.46,True
proteina-d830edd7b0360aec6399,proteina-f62b664f99c90cbe8304,0.3014267677787554,0.46,True
proteina-d830edd7b0360aec6399,proteina-3ae5149d364d0b33ef43,0.29473735809253854,0.495,True
proteina-d830edd7b0360aec6399,proteina-8e7d1cc8435810881fc4,0.2790063158317721,0.46,False
proteina-d830edd7b0360aec6399,proteina-3431595777b5bcb02ea4,0.3089780139599569,0.575,True
proteina-d830edd7b0360aec6399,proteina-6260b9bd3d8c31df33f6,0.39827057977384045,0.63,True
proteina-d830edd7b0360aec6399,proteina-873f0fc7014e74a71c61,0.2717523771288927,0.455,False
proteina-d830edd7b0360aec6399,proteina-461b91697cff31158993,0.34147603934131404,0.57,True
proteina-d830edd7b0360aec6399,proteina-1122644a113756c99142,0.30690722614131416,0.545,True
proteina-d830edd7b0360aec6399,proteina-3862902853221eb31cef,0.2373560238125273,0.4,True
proteina-d830edd7b0360aec6399,proteina-04fa9b5a285c064f7097,0.367190930891961,0.595,True
proteina-d830edd7b0360aec6399,proteina-c538e663198d74c2ad09,0.30171969529236736,0.53,False
proteina-d830edd7b0360aec6399,proteina-de37ed0a733250f2b16e,0.29141808844730394,0.495,True
proteina-d830edd7b0360aec6399,proteina-c56ce7106006fe0731ff,0.2864293137885779,0.55,False
proteina-d830edd7b0360aec6399,proteina-1f2be0809d24d51331ba,0.2948608060171906,0.555,False
proteina-d830edd7b0360aec6399,proteina-e8a9421147aaf693686f,0.31424368926034835,0.535,True
proteina-d830edd7b0360aec6399,proteina-e86d23649b78ee5a8de6,0.2978730794489293,0.505,True
proteina-d830edd7b0360aec6399,proteina-11cd6fe0c0f69bd97613,0.2873595542748808,0.515,False
proteina-d830edd7b0360aec6399,proteina-f08ef850110c5a20fead,0.2991387748031124,0.485,True
proteina-d830edd7b0360aec6399,proteina-172c753b1d36a2ebf56a,0.25224310860477417,0.475,False
proteina-d830edd7b0360aec6399,proteina-06deeea1c0b6da46d809,0.2816690016340596,0.495,True
proteina-d830edd7b0360aec6399,proteina-420ad79c45e9c80e108b,0.264155370314974,0.47,True
proteina-d830edd7b0360aec6399,proteina-89f8b6451c4fe2c221dd,0.3049346031611003,0.515,True
proteina-d830edd7b0360aec6399,proteina-861b9fdbca57645cd44d,0.338212591186222,0.535,True
proteina-d830edd7b0360aec6399,proteina-76632d1f4aa42ce52873,0.29588650889181795,0.505,True
proteina-d830edd7b0360aec6399,proteina-0f821905a8d8165f7dbb,0.23525112609551824,0.41,True
proteina-d830edd7b0360aec6399,proteina-a40833f526e8cc79a7a4,0.2664573078072229,0.455,True
proteina-d830edd7b0360aec6399,proteina-4be837c5a301cbea8be1,0.32429922584572707,0.51,True
proteina-d830edd7b0360aec6399,proteina-8c050682c3bf078634f4,0.32246440164775897,0.54,True
proteina-d830edd7b0360aec6399,proteina-dc81b8069df7eeb678e4,0.28379337547572286,0.495,True
proteina-d830edd7b0360aec6399,proteina-b4c47f835a8c5afd4b60,0.2695779282198851,0.52,True
proteina-d830edd7b0360aec6399,proteina-0b2763b0c2c9d02afa7f,0.3220707319071531,0.56,True
proteina-d830edd7b0360aec6399,proteina-38d965da28f5f46062be,0.30969365641818863,0.52,False
proteina-d830edd7b0360aec6399,proteina-b4dc97cb593209cfec69,0.29691505447142363,0.54,False
proteina-d830edd7b0360aec6399,proteina-2ac5fc6f1805200e8eb9,0.28601006702921,0.485,True
proteina-d830edd7b0360aec6399,proteina-267ebedd9942280c9490,0.4060671998205017,0.555,True
proteina-d830edd7b0360aec6399,proteina-158c7b6a2551c0e4414f,0.3065088826486959,0.465,True
proteina-d830edd7b0360aec6399,proteina-485189ed852a0c0b8af2,0.3261429138641775,0.535,True
proteina-d830edd7b0360aec6399,proteina-38d61fb76f96367a2feb,0.32498922194073243,0.52,False
proteina-d830edd7b0360aec6399,proteina-52aee6f853d8ec8afc32,0.3423517645049089,0.55,True
proteina-d830edd7b0360aec6399,proteina-f135eee1ebcd0ccc8997,0.27715949075505053,0.47,False
proteina-d830edd7b0360aec6399,proteina-b9aadf91707eb79d4a51,0.3179243038619131,0.53,True
proteina-d830edd7b0360aec6399,proteina-27ae64c00ce829981954,0.37488316232628854,0.495,True
proteina-d830edd7b0360aec6399,proteina-aed3613fc01024164d1d,0.27322444565238796,0.45,True
proteina-d830edd7b0360aec6399,proteina-b0bc1290c12878596200,0.31529821515712325,0.52,True
proteina-d830edd7b0360aec6399,proteina-e812fbeeb5c4f3145525,0.3194595698232529,0.62,False
proteina-d830edd7b0360aec6399,proteina-2fdccf65fda1dd4d346b,0.3089455125531104,0.545,True
proteina-d830edd7b0360aec6399,proteina-f6945803d6d5cfb6a507,0.3113122402405261,0.53,True
proteina-d830edd7b0360aec6399,proteina-e0ab389548865f2d63d7,0.28685924259768814,0.505,False
proteina-d830edd7b0360aec6399,proteina-d43a743136a18933a151,0.33890493575849234,0.54,True
proteina-d830edd7b0360aec6399,proteina-5f2bc5862d229786def5,0.3128294234697539,0.495,True
proteina-d830edd7b0360aec6399,proteina-d628ebd15a9c59ae7504,0.2882872116261396,0.485,True
