query,target,min_tm,min_coverage,prefilter_reported
proteina-05efa835bc8aa6296099,proteina-309317dc3a22e7b5a110,0.13656981185918424,0.154,False
proteina-05efa835bc8aa6296099,proteina-30b018bee2cb5953c283,0.3559091096409226,0.47,True
proteina-05efa835bc8aa6296099,proteina-4463b00f7215feaebc78,0.4542689803934909,0.74,True
proteina-05efa835bc8aa6296099,proteina-aaaf59a6b16614b0c9fc,0.24699480316116204,0.37,False
proteina-05efa835bc8aa6296099,proteina-9a956daa67a726546afd,0.1868505420409678,0.25,False
proteina-05efa835bc8aa6296099,proteina-101d5821874fb1c472d2,0.202277980416504,0.24666666666666667,False
proteina-05efa835bc8aa6296099,proteina-d830edd7b0360aec6399,0.2075671460926371,0.285,False
proteina-05efa835bc8aa6296099,proteina-846e05466460480fda51,0.10616438337516182,0.1225,False
proteina-05efa835bc8aa6296099,proteina-a96d0b2e50b5e617a97f,0.1618254699313154,0.1775,False
proteina-05efa835bc8aa6296099,proteina-2a3a040bb618ee8d0459,0.0923106756211876,0.114,False
proteina-05efa835bc8aa6296099,proteina-f73ef8ed83833cb7994e,0.18480555030899842,0.23333333333333334,False
proteina-05efa835bc8aa6296099,proteina-9e859436fb5414d63a4a,0.1453891138530698,0.1725,False
proteina-05efa835bc8aa6296099,proteina-e346e5a4427c9600f238,0.2792373143491032,0.31666666666666665,False
proteina-05efa835bc8aa6296099,proteina-26f78a52e80f839e5b05,0.22163463211518375,0.31,False
proteina-05efa835bc8aa6296099,proteina-06815d47e35584151237,0.15108808740766747,0.18,False
proteina-05efa835bc8aa6296099,proteina-8da4da18773613a1d5b6,0.40488828806239696,0.42,False
proteina-05efa835bc8aa6296099,proteina-702598c0a123467700ad,0.23443301283374685,0.4,False
proteina-05efa835bc8aa6296099,proteina-220a20fd044aa9cc3f85,0.1527677709693508,0.2025,False
proteina-05efa835bc8aa6296099,proteina-5f8fc8017ef1ed07b5bb,0.17080011991007296,0.265,False
proteina-05efa835bc8aa6296099,proteina-c2fbf09df7c480cc29e2,0.14349868365705432,0.158,False
proteina-05efa835bc8aa6296099,proteina-52021e7e05ea5f00faea,0.3718032922762057,0.59,True
proteina-05efa835bc8aa6296099,proteina-ad7a6985b76d21d45047,0.12442444673602941,0.144,False
proteina-05efa835bc8aa6296099,proteina-040ae6fc1f2dd1b5283b,0.11825237636697025,0.134,False
proteina-05efa835bc8aa6296099,proteina-f40b59181abf5f8794c1,0.17010005419288185,0.19,False
proteina-05efa835bc8aa6296099,proteina-57046e6ef514b2366e8f,0.12933731794659387,0.148,False
proteina-05efa835bc8aa6296099,proteina-29639e56bac37dcfdb2b,0.453170664805962,0.6,False
proteina-05efa835bc8aa6296099,proteina-a81dbf596dce0d01f55f,0.49718723558240563,0.54,True
proteina-05efa835bc8aa6296099,proteina-24f2a0890fca35ea8ca2,0.1649559810494244,0.23666666666666666,False
proteina-05efa835bc8aa6296099,proteina-5db023867490eb019f8d,0.455874194109577,0.5,False
proteina-05efa835bc8aa6296099,proteina-b98203d58bc76c501641,0.13401336465697855,0.146,False
proteina-05efa835bc8aa6296099,proteina-624d765baa5c50fa85aa,0.254684687181676,0.395,False
proteina-05efa835bc8aa6296099,proteina-f9f763cebf4e2f9567dc,0.2396968857970537,0.29,False
proteina-05efa835bc8aa6296099,proteina-f62b664f99c90cbe8304,0.32350918512903215,0.39,False
proteina-05efa835bc8aa6296099,proteina-6d70f8e72623a6cc4136,0.37513231640129663,0.64,True
proteina-05efa835bc8aa6296099,proteina-adb3bf0e89d8640640ae,0.3014814733086718,0.43,False
proteina-05efa835bc8aa6296099,proteina-fea18553d67cca6b8ad2,0.4103306129241316,0.63,True
proteina-05efa835bc8aa6296099,proteina-4cfc162128ffbf716582,0.3213810747160331,0.47,False
proteina-05efa835bc8aa6296099,proteina-d4198b8cfb9deadde71e,0.24693064905048498,0.34,False
proteina-05efa835bc8aa6296099,proteina-4f1e537e3631c19d4b68,0.1574217791483202,0.175,False
proteina-05efa835bc8aa6296099,proteina-3ae5149d364d0b33ef43,0.3575044773266377,0.425,False
proteina-05efa835bc8aa6296099,proteina-c53b5192e8a589eebc57,0.12738492034689147,0.146,False
proteina-05efa835bc8aa6296099,proteina-8e7d1cc8435810881fc4,0.24029252513702462,0.33,False
proteina-05efa835bc8aa6296099,proteina-c337ed2496379b3a507b,0.36686591340885394,0.57,True
proteina-05efa835bc8aa6296099,proteina-3431595777b5bcb02ea4,0.34108588594038663,0.44,False
proteina-05efa835bc8aa6296099,proteina-fd8ad8c454f6b8c526d9,0.1562335931020047,0.174,False
proteina-05efa835bc8aa6296099,proteina-cfc40e241f03e7e656b9,0.64751266760405,0.85,True
proteina-05efa835bc8aa6296099,proteina-9999df4f752306d927f9,0.2298091767177267,0.42,False
proteina-05efa835bc8aa6296099,proteina-11287023291209dc10ec,0.08889093747058875,0.102,False
proteina-05efa835bc8aa6296099,proteina-95b17d1b8ab1f8cd5610,0.28165925418407056,0.54,False
proteina-05efa835bc8aa6296099,proteina-135917511679828d7e71,0.33359833248781195,0.55,True
proteina-05efa835bc8aa6296099,proteina-97c2ba57dd7cd5809599,0.24760631465917038,0.43,False
proteina-05efa835bc8aa6296099,proteina-fc887a3d105a382e06d8,0.14172811764217483,0.21,False
proteina-05efa835bc8aa6296099,proteina-268de4fd9e7cc2b9ac48,0.29664484351408643,0.45,False
proteina-05efa835bc8aa6296099,proteina-b16093dadff4830f95d7,0.27915286021710717,0.31666666666666665,False
proteina-05efa835bc8aa6296099,proteina-34448362f0c9c49c9279,0.16697655654217156,0.1975,False
proteina-05efa835bc8aa6296099,proteina-789fadb1a7fd709e222a,0.44473046814778244,0.49,False
proteina-05efa835bc8aa6296099,proteina-87ce33f2728a9943f70f,0.29293703860146453,0.42,False
proteina-05efa835bc8aa6296099,proteina-36a79a74f81385c15577,0.18219195738290828,0.23666666666666666,False
proteina-05efa835bc8aa6296099,proteina-368f172190a7c1817756,0.24070881223771282,0.49,False
proteina-05efa835bc8aa6296099,proteina-623527dfc73fdea54b8f,0.14820902464963787,0.21,False
proteina-05efa835bc8aa6296099,proteina-2512a305180d1b13b75b,0.2832597426708349,0.34,False
proteina-05efa835bc8aa6296099,proteina-ea01e4391bf6456f4279,0.20194920914276226,0.36,False
