query,target,min_tm,min_coverage,prefilter_reported
proteina-05efa835bc8aa6296099,proteina-309317dc3a22e7b5a110,0.13603752722074283,0.154,False
proteina-05efa835bc8aa6296099,proteina-30b018bee2cb5953c283,0.3500648506873685,0.47,False
proteina-05efa835bc8aa6296099,proteina-4463b00f7215feaebc78,0.4695744003985763,0.74,False
proteina-05efa835bc8aa6296099,proteina-aaaf59a6b16614b0c9fc,0.2591989028488313,0.385,False
proteina-05efa835bc8aa6296099,proteina-9a956daa67a726546afd,0.18389437533996925,0.24,False
proteina-05efa835bc8aa6296099,proteina-101d5821874fb1c472d2,0.24392547281305993,0.2866666666666667,False
proteina-05efa835bc8aa6296099,proteina-d830edd7b0360aec6399,0.2244900668942761,0.33,False
proteina-05efa835bc8aa6296099,proteina-846e05466460480fda51,0.10254087515825977,0.115,False
proteina-05efa835bc8aa6296099,proteina-a96d0b2e50b5e617a97f,0.18494123251376032,0.2275,False
proteina-05efa835bc8aa6296099,proteina-2a3a040bb618ee8d0459,0.09077808216537382,0.114,False
proteina-05efa835bc8aa6296099,proteina-f73ef8ed83833cb7994e,0.19187876481418883,0.26666666666666666,False
proteina-05efa835bc8aa6296099,proteina-9e859436fb5414d63a4a,0.14282272024818682,0.1675,False
proteina-05efa835bc8aa6296099,proteina-e346e5a4427c9600f238,0.2847094456141669,0.31666666666666665,False
proteina-05efa835bc8aa6296099,proteina-26f78a52e80f839e5b05,0.21085014648071873,0.29,False
proteina-05efa835bc8aa6296099,proteina-06815d47e35584151237,0.1530757887273553,0.1825,False
proteina-05efa835bc8aa6296099,proteina-8da4da18773613a1d5b6,0.4171065352913563,0.54,False
proteina-05efa835bc8aa6296099,proteina-702598c0a123467700ad,0.2053812377994685,0.28,False
proteina-05efa835bc8aa6296099,proteina-220a20fd044aa9cc3f85,0.14491882619704052,0.17,False
proteina-05efa835bc8aa6296099,proteina-5f8fc8017ef1ed07b5bb,0.1714893248518561,0.245,False
proteina-05efa835bc8aa6296099,proteina-c2fbf09df7c480cc29e2,0.14353677117035157,0.158,False
proteina-05efa835bc8aa6296099,proteina-52021e7e05ea5f00faea,0.36608120645416525,0.58,True
proteina-05efa835bc8aa6296099,proteina-ad7a6985b76d21d45047,0.133177847474745,0.15,False
proteina-05efa835bc8aa6296099,proteina-040ae6fc1f2dd1b5283b,0.11724000225195477,0.134,False
proteina-05efa835bc8aa6296099,proteina-f40b59181abf5f8794c1,0.16830190743754853,0.185,False
proteina-05efa835bc8aa6296099,proteina-57046e6ef514b2366e8f,0.1286699671991691,0.148,False
proteina-05efa835bc8aa6296099,proteina-29639e56bac37dcfdb2b,0.45499689854110703,0.6,False
proteina-05efa835bc8aa6296099,proteina-a81dbf596dce0d01f55f,0.47500424783596834,0.53,True
proteina-05efa835bc8aa6296099,proteina-24f2a0890fca35ea8ca2,0.16481127420570577,0.23666666666666666,False
proteina-05efa835bc8aa6296099,proteina-5db023867490eb019f8d,0.45787402734005234,0.495,False
proteina-05efa835bc8aa6296099,proteina-b98203d58bc76c501641,0.13081981258590045,0.14,False
proteina-05efa835bc8aa6296099,proteina-624d765baa5c50fa85aa,0.246593380553334,0.35,False
proteina-05efa835bc8aa6296099,proteina-f9f763cebf4e2f9567dc,0.24304912637712545,0.32,False
proteina-05efa835bc8aa6296099,proteina-f62b664f99c90cbe8304,0.3250017834521929,0.39,False
proteina-05efa835bc8aa6296099,proteina-6d70f8e72623a6cc4136,0.37207841096063277,0.63,False
proteina-05efa835bc8aa6296099,proteina-adb3bf0e89d8640640ae,0.2928791591609734,0.42,False
proteina-05efa835bc8aa6296099,proteina-fea18553d67cca6b8ad2,0.4038320002796532,0.64,True
proteina-05efa835bc8aa6296099,proteina-4cfc162128ffbf716582,0.3338629717261801,0.47,False
proteina-05efa835bc8aa6296099,proteina-d4198b8cfb9deadde71e,0.25345031657345024,0.35,False
proteina-05efa835bc8aa6296099,proteina-4f1e537e3631c19d4b68,0.15698511263133322,0.175,False
proteina-05efa835bc8aa6296099,proteina-3ae5149d364d0b33ef43,0.3622826145803,0.435,False
proteina-05efa835bc8aa6296099,proteina-c53b5192e8a589eebc57,0.1333839966031694,0.15,False
proteina-05efa835bc8aa6296099,proteina-8e7d1cc8435810881fc4,0.24464314156778177,0.34,False
proteina-05efa835bc8aa6296099,proteina-c337ed2496379b3a507b,0.3740288521596245,0.56,True
proteina-05efa835bc8aa6296099,proteina-3431595777b5bcb02ea4,0.34388550891166925,0.435,False
proteina-05efa835bc8aa6296099,proteina-fd8ad8c454f6b8c526d9,0.15582042248499275,0.176,False
proteina-05efa835bc8aa6296099,proteina-cfc40e241f03e7e656b9,0.6453099214498473,0.85,True
proteina-05efa835bc8aa6296099,proteina-9999df4f752306d927f9,0.23044323358334162,0.47,False
proteina-05efa835bc8aa6296099,proteina-11287023291209dc10ec,0.08820517117290416,0.102,False
proteina-05efa835bc8aa6296099,proteina-95b17d1b8ab1f8cd5610,0.28445755266929595,0.55,False
proteina-05efa835bc8aa6296099,proteina-135917511679828d7e71,0.3552233453082024,0.61,False
proteina-05efa835bc8aa6296099,proteina-97c2ba57dd7cd5809599,0.23605907511278762,0.37,False
proteina-05efa835bc8aa6296099,proteina-fc887a3d105a382e06d8,0.11860601408813896,0.17333333333333334,False
proteina-05efa835bc8aa6296099,proteina-268de4fd9e7cc2b9ac48,0.2893929767994798,0.44,False
proteina-05efa835bc8aa6296099,proteina-b16093dadff4830f95d7,0.28088531535046213,0.32666666666666666,False
proteina-05efa835bc8aa6296099,proteina-34448362f0c9c49c9279,0.16442815709918626,0.195,False
proteina-05efa835bc8aa6296099,proteina-789fadb1a7fd709e222a,0.40682091300744133,0.46,False
proteina-05efa835bc8aa6296099,proteina-87ce33f2728a9943f70f,0.3152950162071731,0.45,False
proteina-05efa835bc8aa6296099,proteina-36a79a74f81385c15577,0.1474507311650329,0.20666666666666667,False
proteina-05efa835bc8aa6296099,proteina-368f172190a7c1817756,0.24747006273631889,0.4,False
proteina-05efa835bc8aa6296099,proteina-623527dfc73fdea54b8f,0.14301840301825094,0.17333333333333334,False
proteina-05efa835bc8aa6296099,proteina-2512a305180d1b13b75b,0.27827073562860055,0.38,False
proteina-05efa835bc8aa6296099,proteina-ea01e4391bf6456f4279,0.20695698988672848,0.34,False
proteina-05efa835bc8aa6296099,proteina-7291d296898ff8dbfc24,0.3070952781782219,0.54,False
proteina-309317dc3a22e7b5a110,proteina-30b018bee2cb5953c283,0.12633397024779705,0.158,False
proteina-309317dc3a22e7b5a110,proteina-4463b00f7215feaebc78,0.15126844329338426,0.184,False
proteina-309317dc3a22e7b5a110,proteina-aaaf59a6b16614b0c9fc,0.15253280208885825,0.218,False
proteina-309317dc3a22e7b5a110,proteina-9a956daa67a726546afd,0.2764434685949392,0.378,False
proteina-309317dc3a22e7b5a110,proteina-101d5821874fb1c472d2,0.2756129876627608,0.406,False
proteina-309317dc3a22e7b5a110,proteina-d830edd7b0360aec6399,0.1726165489748093,0.23,False
proteina-309317dc3a22e7b5a110,proteina-846e05466460480fda51,0.34242670065774433,0.502,True
proteina-309317dc3a22e7b5a110,proteina-a96d0b2e50b5e617a97f,0.35099128788210426,0.492,True
proteina-309317dc3a22e7b5a110,proteina-2a3a040bb618ee8d0459,0.30409551739261387,0.472,True
proteina-309317dc3a22e7b5a110,proteina-f73ef8ed83833cb7994e,0.26613444592899005,0.398,False
proteina-309317dc3a22e7b5a110,proteina-9e859436fb5414d63a4a,0.300854265554325,0.438,True
proteina-309317dc3a22e7b5a110,proteina-e346e5a4427c9600f238,0.29655219340382905,0.422,False
proteina-309317dc3a22e7b5a110,proteina-26f78a52e80f839e5b05,0.19475225800727586,0.266,False
proteina-309317dc3a22e7b5a110,proteina-06815d47e35584151237,0.39624678878570224,0.55,True
proteina-309317dc3a22e7b5a110,proteina-8da4da18773613a1d5b6,0.08565203846053096,0.09,False
proteina-309317dc3a22e7b5a110,proteina-702598c0a123467700ad,0.19521334926008718,0.276,False
proteina-309317dc3a22e7b5a110,proteina-220a20fd044aa9cc3f85,0.22674315739776735,0.374,True
proteina-309317dc3a22e7b5a110,proteina-5f8fc8017ef1ed07b5bb,0.1624678784881498,0.23,False
proteina-309317dc3a22e7b5a110,proteina-c2fbf09df7c480cc29e2,0.4040496785748345,0.606,True
proteina-309317dc3a22e7b5a110,proteina-52021e7e05ea5f00faea,0.0965189218928003,0.116,False
proteina-309317dc3a22e7b5a110,proteina-ad7a6985b76d21d45047,0.3586479633193624,0.524,True
proteina-309317dc3a22e7b5a110,proteina-040ae6fc1f2dd1b5283b,0.29523690304906897,0.468,True
proteina-309317dc3a22e7b5a110,proteina-f40b59181abf5f8794c1,0.42957316013451563,0.62,True
proteina-309317dc3a22e7b5a110,proteina-57046e6ef514b2366e8f,0.3915422124233362,0.574,True
proteina-309317dc3a22e7b5a110,proteina-29639e56bac37dcfdb2b,0.10985619538149115,0.116,False
proteina-309317dc3a22e7b5a110,proteina-a81dbf596dce0d01f55f,0.13307464377462944,0.15,False
proteina-309317dc3a22e7b5a110,proteina-24f2a0890fca35ea8ca2,0.2242238243227147,0.34,False
proteina-309317dc3a22e7b5a110,proteina-5db023867490eb019f8d,0.2159971261414093,0.276,False
proteina-309317dc3a22e7b5a110,proteina-b98203d58bc76c501641,0.3851300493560489,0.578,True
proteina-309317dc3a22e7b5a110,proteina-624d765baa5c50fa85aa,0.16709709064024061,0.222,False
proteina-309317dc3a22e7b5a110,proteina-f9f763cebf4e2f9567dc,0.16883058737558554,0.22,False
proteina-309317dc3a22e7b5a110,proteina-f62b664f99c90cbe8304,0.32093132802058605,0.38,False
proteina-309317dc3a22e7b5a110,proteina-6d70f8e72623a6cc4136,0.1261559562720069,0.146,False
proteina-309317dc3a22e7b5a110,proteina-adb3bf0e89d8640640ae,0.07004910024391835,0.076,False
proteina-309317dc3a22e7b5a110,proteina-fea18553d67cca6b8ad2,0.11260041760856226,0.134,False
proteina-309317dc3a22e7b5a110,proteina-4cfc162128ffbf716582,0.06306741680279068,0.068,False
proteina-309317dc3a22e7b5a110,proteina-d4198b8cfb9deadde71e,0.07391335684585479,0.084,False
proteina-309317dc3a22e7b5a110,proteina-4f1e537e3631c19d4b68,0.36056310361298105,0.524,True
proteina-309317dc3a22e7b5a110,proteina-3ae5149d364d0b33ef43,0.25782517612426326,0.324,False
proteina-309317dc3a22e7b5a110,proteina-c53b5192e8a589eebc57,0.40386594922814817,0.606,True
proteina-309317dc3a22e7b5a110,proteina-8e7d1cc8435810881fc4,0.19634236023033805,0.272,False
proteina-309317dc3a22e7b5a110,proteina-c337ed2496379b3a507b,0.15574772188896413,0.18,False
proteina-309317dc3a22e7b5a110,proteina-3431595777b5bcb02ea4,0.19421830201652607,0.236,False
proteina-309317dc3a22e7b5a110,proteina-fd8ad8c454f6b8c526d9,0.34660616309500863,0.522,True
proteina-309317dc3a22e7b5a110,proteina-cfc40e241f03e7e656b9,0.1212625828202394,0.14,False
proteina-309317dc3a22e7b5a110,proteina-9999df4f752306d927f9,0.090710576953429,0.122,False
proteina-309317dc3a22e7b5a110,proteina-11287023291209dc10ec,0.29525260897297007,0.452,True
proteina-309317dc3a22e7b5a110,proteina-95b17d1b8ab1f8cd5610,0.10471827331037716,0.132,False
proteina-309317dc3a22e7b5a110,proteina-135917511679828d7e71,0.11954010973332889,0.142,False
proteina-309317dc3a22e7b5a110,proteina-97c2ba57dd7cd5809599,0.06832725419303828,0.08,False
proteina-309317dc3a22e7b5a110,proteina-fc887a3d105a382e06d8,0.21075500984179887,0.322,False
proteina-309317dc3a22e7b5a110,proteina-268de4fd9e7cc2b9ac48,0.08717464731856586,0.098,False
proteina-309317dc3a22e7b5a110,proteina-b16093dadff4830f95d7,0.26053972381144247,0.386,False
proteina-309317dc3a22e7b5a110,proteina-34448362f0c9c49c9279,0.3144066326412906,0.45,True
proteina-309317dc3a22e7b5a110,proteina-789fadb1a7fd709e222a,0.1064334208449837,0.114,False
proteina-309317dc3a22e7b5a110,proteina-87ce33f2728a9943f70f,0.09118500455725968,0.106,False
proteina-309317dc3a22e7b5a110,proteina-36a79a74f81385c15577,0.19868153715106868,0.292,False
proteina-309317dc3a22e7b5a110,proteina-368f172190a7c1817756,0.09317815420857412,0.124,False
proteina-309317dc3a22e7b5a110,proteina-623527dfc73fdea54b8f,0.26782011630576574,0.388,False
proteina-309317dc3a22e7b5a110,proteina-2512a305180d1b13b75b,0.07311997625880914,0.082,False
proteina-309317dc3a22e7b5a110,proteina-ea01e4391bf6456f4279,0.05830758183447581,0.068,False
proteina-309317dc3a22e7b5a110,proteina-7291d296898ff8dbfc24,0.10198228827748022,0.136,False
proteina-30b018bee2cb5953c283,proteina-4463b00f7215feaebc78,0.3301470133413057,0.56,False
proteina-30b018bee2cb5953c283,proteina-aaaf59a6b16614b0c9fc,0.21241294071746009,0.33,False
proteina-30b018bee2cb5953c283,proteina-9a956daa67a726546afd,0.16712394911176398,0.21666666666666667,False
proteina-30b018bee2cb5953c283,proteina-101d5821874fb1c472d2,0.14654857469640792,0.20333333333333334,False
proteina-30b018bee2cb5953c283,proteina-d830edd7b0360aec6399,0.22954789839210946,0.285,False
proteina-30b018bee2cb5953c283,proteina-846e05466460480fda51,0.17594460933348927,0.22,False
proteina-30b018bee2cb5953c283,proteina-a96d0b2e50b5e617a97f,0.1992073189716531,0.2425,False
proteina-30b018bee2cb5953c283,proteina-2a3a040bb618ee8d0459,0.10753925631055719,0.124,False
proteina-30b018bee2cb5953c283,proteina-f73ef8ed83833cb7994e,0.1868769644438691,0.2733333333333333,False
proteina-30b018bee2cb5953c283,proteina-9e859436fb5414d63a4a,0.15389251852994446,0.18,False
proteina-30b018bee2cb5953c283,proteina-e346e5a4427c9600f238,0.20035481497041044,0.25666666666666665,False
proteina-30b018bee2cb5953c283,proteina-26f78a52e80f839e5b05,0.341791557794834,0.43,False
proteina-30b018bee2cb5953c283,proteina-06815d47e35584151237,0.156048676238749,0.2025,False
proteina-30b018bee2cb5953c283,proteina-8da4da18773613a1d5b6,0.30146379059254097,0.36,False
proteina-30b018bee2cb5953c283,proteina-702598c0a123467700ad,0.27350207917619423,0.38,False
proteina-30b018bee2cb5953c283,proteina-220a20fd044aa9cc3f85,0.18278220924202343,0.21,False
proteina-30b018bee2cb5953c283,proteina-5f8fc8017ef1ed07b5bb,0.19445072294042093,0.335,False
proteina-30b018bee2cb5953c283,proteina-c2fbf09df7c480cc29e2,0.1573155959201186,0.198,False
proteina-30b018bee2cb5953c283,proteina-52021e7e05ea5f00faea,0.32270466176963786,0.48,False
proteina-30b018bee2cb5953c283,proteina-ad7a6985b76d21d45047,0.12091747917654722,0.156,False
proteina-30b018bee2cb5953c283,proteina-040ae6fc1f2dd1b5283b,0.14286030947763842,0.182,False
proteina-30b018bee2cb5953c283,proteina-f40b59181abf5f8794c1,0.1654697478385549,0.21,False
proteina-30b018bee2cb5953c283,proteina-57046e6ef514b2366e8f,0.15485970251320078,0.188,False
proteina-30b018bee2cb5953c283,proteina-29639e56bac37dcfdb2b,0.3518738349772452,0.46,False
proteina-30b018bee2cb5953c283,proteina-a81dbf596dce0d01f55f,0.2868073402416725,0.38,True
proteina-30b018bee2cb5953c283,proteina-24f2a0890fca35ea8ca2,0.16908800203411942,0.2,False
proteina-30b018bee2cb5953c283,proteina-5db023867490eb019f8d,0.23966158046607716,0.335,False
proteina-30b018bee2cb5953c283,proteina-b98203d58bc76c501641,0.12280059686184783,0.154,False
proteina-30b018bee2cb5953c283,proteina-624d765baa5c50fa85aa,0.19273402894699113,0.275,False
proteina-30b018bee2cb5953c283,proteina-f9f763cebf4e2f9567dc,0.2098684570619019,0.315,False
proteina-30b018bee2cb5953c283,proteina-f62b664f99c90cbe8304,0.27446772214433496,0.405,False
proteina-30b018bee2cb5953c283,proteina-6d70f8e72623a6cc4136,0.4130956094090956,0.64,True
proteina-30b018bee2cb5953c283,proteina-adb3bf0e89d8640640ae,0.22274564809772962,0.34,False
proteina-30b018bee2cb5953c283,proteina-fea18553d67cca6b8ad2,0.29852910515103054,0.47,True
proteina-30b018bee2cb5953c283,proteina-4cfc162128ffbf716582,0.24750232477185122,0.32,False
proteina-30b018bee2cb5953c283,proteina-d4198b8cfb9deadde71e,0.28971405838732384,0.39,False
proteina-30b018bee2cb5953c283,proteina-4f1e537e3631c19d4b68,0.19070424415932044,0.2275,False
proteina-30b018bee2cb5953c283,proteina-3ae5149d364d0b33ef43,0.27304331439681834,0.38,False
proteina-30b018bee2cb5953c283,proteina-c53b5192e8a589eebc57,0.12524738693503626,0.154,False
proteina-30b018bee2cb5953c283,proteina-8e7d1cc8435810881fc4,0.2976032605717746,0.43,False
proteina-30b018bee2cb5953c283,proteina-c337ed2496379b3a507b,0.4770834865441536,0.72,False
proteina-30b018bee2cb5953c283,proteina-3431595777b5bcb02ea4,0.227092565388292,0.315,False
proteina-30b018bee2cb5953c283,proteina-fd8ad8c454f6b8c526d9,0.15763731018521518,0.186,False
proteina-30b018bee2cb5953c283,proteina-cfc40e241f03e7e656b9,0.34035724033890374,0.47,True
proteina-30b018bee2cb5953c283,proteina-9999df4f752306d927f9,0.22720321616305253,0.48,False
proteina-30b018bee2cb5953c283,proteina-11287023291209dc10ec,0.136210004785234,0.168,False
proteina-30b018bee2cb5953c283,proteina-95b17d1b8ab1f8cd5610,0.2824211329234548,0.55,False
proteina-30b018bee2cb5953c283,proteina-135917511679828d7e71,0.27217499002009693,0.39,False
